CHAMP1,CHAMP2,VICTORY,DEFEAT,TOTALPLAYED,PERCENTVICTORY,PERCENTDEFEAT,YEAR,SEASON,TEAM
Gragas,Graves,10,14,24,0.4166666666666667,0.5833333333333334,2017,Spring,Red
Maokai,Camille,0,2,2,0.0,1.0,2017,Spring,Blue
Camille,Azir,1,0,1,1.0,0.0,2017,Spring,Blue
Camille,Zyra,1,0,1,1.0,0.0,2017,Spring,Blue
Rengar,Braum,9,0,9,1.0,0.0,2017,Spring,Blue
Jhin,Braum,9,0,9,1.0,0.0,2017,Spring,Blue
Tristana,Karma,3,0,3,1.0,0.0,2017,Spring,Red
Singed,Khazix,1,2,3,0.3333333333333333,0.6666666666666666,2017,Spring,Red
Rumble,Nidalee,1,0,1,1.0,0.0,2017,Spring,Red
Nidalee,Syndra,1,0,1,1.0,0.0,2017,Spring,Red
Nidalee,Braum,1,0,1,1.0,0.0,2017,Spring,Red
Sivir,Lulu,9,0,9,1.0,0.0,2017,Spring,Blue
Khazix,Jayce,1,0,1,1.0,0.0,2017,Spring,Red
LeeSin,Alistar,1,0,1,1.0,0.0,2017,Spring,Blue
Jhin,Alistar,5,0,5,1.0,0.0,2017,Spring,Blue
Trundle,Graves,1,2,3,0.3333333333333333,0.6666666666666666,2017,Spring,Red
Gragas,Elise,2,6,8,0.25,0.75,2017,Spring,Red
Renekton,Nidalee,1,0,1,1.0,0.0,2017,Spring,Blue
Nidalee,Ryze,1,0,1,1.0,0.0,2017,Spring,Blue
Olaf,Graves,0,1,1,0.0,1.0,2017,Spring,Red
Graves,Camille,1,0,1,1.0,0.0,2017,Spring,Red
Gnar,Elise,2,0,2,1.0,0.0,2017,Spring,Red
Elise,Camille,1,0,1,1.0,0.0,2017,Spring,Red
Ziggs,Camille,1,0,1,1.0,0.0,2017,Spring,Red
Elise,Ekko,1,0,1,1.0,0.0,2017,Spring,Blue
Graves,Talon,2,0,2,1.0,0.0,2017,Spring,Red
Fiora,LeeSin,2,3,5,0.4,0.6,2017,Spring,Blue
Gnar,Khazix,0,1,1,0.0,1.0,2017,Spring,Blue
Gragas,Malzahar,1,0,1,1.0,0.0,2017,Spring,Blue
Caitlyn,Nami,6,0,6,1.0,0.0,2017,Spring,Blue
Gragas,Cassiopeia,1,0,1,1.0,0.0,2017,Spring,Red
Ziggs,Zyra,11,0,11,1.0,0.0,2017,Spring,Blue
Olaf,Gragas,2,0,2,1.0,0.0,2017,Spring,Red
Gragas,Ryze,2,0,2,1.0,0.0,2017,Spring,Red
Gragas,Malzahar,3,0,3,1.0,0.0,2017,Spring,Red
Graves,Viktor,2,0,2,1.0,0.0,2017,Spring,Red
LeeSin,Swain,2,0,2,1.0,0.0,2017,Spring,Blue
Graves,Cassiopeia,2,0,2,1.0,0.0,2017,Spring,Blue
Graves,Alistar,3,0,3,1.0,0.0,2017,Spring,Blue
Varus,Alistar,4,0,4,1.0,0.0,2017,Spring,Blue
Gnar,Rengar,1,1,2,0.5,0.5,2017,Spring,Red
Ziggs,Malzahar,2,0,2,1.0,0.0,2017,Spring,Red
Renekton,Gragas,4,6,10,0.4,0.6,2017,Spring,Red
Gragas,Viktor,1,0,1,1.0,0.0,2017,Spring,Red
Gragas,TahmKench,5,0,5,1.0,0.0,2017,Spring,Red
Sivir,TahmKench,4,0,4,1.0,0.0,2017,Spring,Red
Gragas,Ekko,1,0,1,1.0,0.0,2017,Spring,Red
Kennen,Rengar,3,2,5,0.6,0.4,2017,Spring,Blue
Trundle,Rengar,0,1,1,0.0,1.0,2017,Spring,Red
Rengar,Zilean,2,0,2,1.0,0.0,2017,Spring,Blue
Elise,Vladimir,2,0,2,1.0,0.0,2017,Spring,Blue
Kennen,Graves,4,6,10,0.4,0.6,2017,Spring,Blue
Sivir,Malzahar,6,0,6,1.0,0.0,2017,Spring,Red
Gnar,Rengar,2,1,3,0.6666666666666666,0.3333333333333333,2017,Spring,Blue
Elise,Brand,4,0,4,1.0,0.0,2017,Spring,Red
Ezreal,Brand,1,0,1,1.0,0.0,2017,Spring,Red
Elise,Ryze,1,0,1,1.0,0.0,2017,Spring,Red
Gragas,LeeSin,7,11,18,0.3888888888888889,0.6111111111111112,2017,Spring,Red
Ashe,Bard,9,0,9,1.0,0.0,2017,Spring,Red
Rengar,Swain,1,0,1,1.0,0.0,2017,Spring,Red
Gnar,LeeSin,2,1,3,0.6666666666666666,0.3333333333333333,2017,Spring,Blue
Graves,Alistar,2,0,2,1.0,0.0,2017,Spring,Red
Ezreal,Alistar,2,0,2,1.0,0.0,2017,Spring,Red
Rengar,Leblanc,3,0,3,1.0,0.0,2017,Spring,Red
Caitlyn,Bard,1,0,1,1.0,0.0,2017,Spring,Red
Rengar,Zilean,1,0,1,1.0,0.0,2017,Spring,Red
Ezreal,Zilean,2,0,2,1.0,0.0,2017,Spring,Red
Caitlyn,Braum,3,0,3,1.0,0.0,2017,Spring,Blue
Lucian,Zyra,5,0,5,1.0,0.0,2017,Spring,Blue
Kalista,Lulu,2,0,2,1.0,0.0,2017,Spring,Red
Kalista,Malzahar,2,0,2,1.0,0.0,2017,Spring,Blue
Nautilus,Rumble,0,2,2,0.0,1.0,2017,Spring,Blue
Rumble,Ahri,1,0,1,1.0,0.0,2017,Spring,Blue
Rumble,Malzahar,1,0,1,1.0,0.0,2017,Spring,Blue
Gnar,Graves,1,1,2,0.5,0.5,2017,Spring,Red
Gragas,Rumble,0,1,1,0.0,1.0,2017,Spring,Red
Rumble,Talon,1,0,1,1.0,0.0,2017,Spring,Red
Rumble,Karma,1,0,1,1.0,0.0,2017,Spring,Red
Khazix,Ahri,1,0,1,1.0,0.0,2017,Spring,Blue
Gragas,Camille,2,0,2,1.0,0.0,2017,Spring,Blue
Ezreal,Camille,1,0,1,1.0,0.0,2017,Spring,Blue
LeeSin,Talon,1,0,1,1.0,0.0,2017,Spring,Red
Kennen,Elise,4,3,7,0.5714285714285714,0.42857142857142855,2017,Spring,Red
Rengar,Kassadin,2,0,2,1.0,0.0,2017,Spring,Blue
Graves,Vladimir,3,0,3,1.0,0.0,2017,Spring,Red
Graves,Bard,4,0,4,1.0,0.0,2017,Spring,Red
Gragas,Elise,4,4,8,0.5,0.5,2017,Spring,Blue
LeeSin,Zilean,1,0,1,1.0,0.0,2017,Spring,Red
Talon,Rengar,0,2,2,0.0,1.0,2017,Spring,Red
Rengar,Braum,5,0,5,1.0,0.0,2017,Spring,Red
Ashe,Braum,10,0,10,1.0,0.0,2017,Spring,Red
Gnar,Graves,1,0,1,1.0,0.0,2017,Spring,Blue
Graves,Kassadin,1,0,1,1.0,0.0,2017,Spring,Blue
Ziggs,TahmKench,3,0,3,1.0,0.0,2017,Spring,Blue
Nautilus,Warwick,1,0,1,1.0,0.0,2017,Spring,Red
Warwick,Talon,1,0,1,1.0,0.0,2017,Spring,Red
Warwick,Thresh,1,0,1,1.0,0.0,2017,Spring,Red
Warwick,Kassadin,1,0,1,1.0,0.0,2017,Spring,Blue
Warwick,Taric,1,0,1,1.0,0.0,2017,Spring,Blue
Caitlyn,Taric,1,0,1,1.0,0.0,2017,Spring,Blue
Caitlyn,TahmKench,8,0,8,1.0,0.0,2017,Spring,Blue
Swain,Graves,1,0,1,1.0,0.0,2017,Spring,Red
LeeSin,Blitzcrank,2,0,2,1.0,0.0,2017,Spring,Blue
Ashe,Blitzcrank,1,0,1,1.0,0.0,2017,Spring,Blue
LeeSin,Kayle,1,0,1,1.0,0.0,2017,Spring,Red
Lucian,Zyra,4,0,4,1.0,0.0,2017,Spring,Red
Ivern,Zilean,1,0,1,1.0,0.0,2017,Spring,Red
Caitlyn,Zilean,1,0,1,1.0,0.0,2017,Spring,Red
Lucian,Zilean,1,0,1,1.0,0.0,2017,Spring,Red
Kennen,Zyra,2,0,2,1.0,0.0,2017,Spring,Blue
Elise,Fiddlesticks,1,0,1,1.0,0.0,2017,Spring,Blue
Ezreal,Fiddlesticks,2,0,2,1.0,0.0,2017,Spring,Blue
Lucian,Malzahar,3,0,3,1.0,0.0,2017,Spring,Red
Rengar,Brand,1,0,1,1.0,0.0,2017,Spring,Blue
Varus,Brand,2,0,2,1.0,0.0,2017,Spring,Blue
Camille,Shaco,0,1,1,0.0,1.0,2017,Spring,Blue
Shaco,TwistedFate,1,0,1,1.0,0.0,2017,Spring,Blue
Shaco,Gragas,1,0,1,1.0,0.0,2017,Spring,Blue
Lucian,Gragas,1,0,1,1.0,0.0,2017,Spring,Blue
Rumble,Hecarim,2,1,3,0.6666666666666666,0.3333333333333333,2017,Spring,Red
Hecarim,Leblanc,2,0,2,1.0,0.0,2017,Spring,Red
Hecarim,Malzahar,1,0,1,1.0,0.0,2017,Spring,Red
Gragas,Shaco,0,1,1,0.0,1.0,2017,Spring,Blue
Shaco,Yasuo,1,0,1,1.0,0.0,2017,Spring,Blue
Shaco,Alistar,1,0,1,1.0,0.0,2017,Spring,Blue
Caitlyn,Alistar,1,0,1,1.0,0.0,2017,Spring,Blue
Camille,Rumble,1,0,1,1.0,0.0,2017,Spring,Red
Rumble,Leblanc,1,0,1,1.0,0.0,2017,Spring,Red
Rumble,Malzahar,1,0,1,1.0,0.0,2017,Spring,Red
Rengar,Nasus,1,0,1,1.0,0.0,2017,Spring,Red
Fizz,Graves,2,0,2,1.0,0.0,2017,Spring,Blue
Graves,Swain,1,0,1,1.0,0.0,2017,Spring,Blue
Kalista,Alistar,1,0,1,1.0,0.0,2017,Spring,Blue
Fizz,LeeSin,2,4,6,0.3333333333333333,0.6666666666666666,2017,Spring,Red
Warwick,LeeSin,0,1,1,0.0,1.0,2017,Spring,Red
LeeSin,Lux,1,0,1,1.0,0.0,2017,Spring,Red
LeeSin,Gragas,1,0,1,1.0,0.0,2017,Spring,Red
Ezreal,Gragas,1,0,1,1.0,0.0,2017,Spring,Red
Teemo,Elise,0,1,1,0.0,1.0,2017,Spring,Blue
Elise,Ezreal,1,0,1,1.0,0.0,2017,Spring,Blue
Elise,Sion,1,0,1,1.0,0.0,2017,Spring,Blue
Jhin,Sion,1,0,1,1.0,0.0,2017,Spring,Blue
LeeSin,Zed,1,0,1,1.0,0.0,2017,Spring,Red
Kennen,Karma,3,0,3,1.0,0.0,2017,Spring,Blue
Fizz,Rengar,0,3,3,0.0,1.0,2017,Spring,Blue
Elise,MissFortune,10,0,10,1.0,0.0,2017,Spring,Red
Graves,Fiddlesticks,1,0,1,1.0,0.0,2017,Spring,Blue
Kennen,Braum,1,0,1,1.0,0.0,2017,Spring,Red
Kled,Khazix,2,1,3,0.6666666666666666,0.3333333333333333,2017,Spring,Red
Kennen,Braum,1,0,1,1.0,0.0,2017,Spring,Blue
Elise,Fiddlesticks,3,0,3,1.0,0.0,2017,Spring,Red
Kennen,Fiddlesticks,1,0,1,1.0,0.0,2017,Spring,Red
Kennen,Elise,4,2,6,0.6666666666666666,0.3333333333333333,2017,Spring,Blue
Elise,Braum,4,0,4,1.0,0.0,2017,Spring,Blue
Lucian,Braum,11,0,11,1.0,0.0,2017,Spring,Blue
Graves,Leblanc,1,0,1,1.0,0.0,2017,Spring,Red
Elise,Camille,1,0,1,1.0,0.0,2017,Spring,Blue
Twitch,Camille,1,0,1,1.0,0.0,2017,Spring,Blue
Gragas,Khazix,8,6,14,0.5714285714285714,0.42857142857142855,2017,Spring,Blue
Vayne,Thresh,1,0,1,1.0,0.0,2017,Spring,Red
Kennen,Camille,1,0,1,1.0,0.0,2017,Spring,Blue
Twitch,Zyra,2,0,2,1.0,0.0,2017,Spring,Red
Elise,Annie,1,0,1,1.0,0.0,2017,Spring,Red
Twitch,Annie,1,0,1,1.0,0.0,2017,Spring,Red
Tristana,Thresh,2,0,2,1.0,0.0,2017,Spring,Blue
Elise,Ekko,7,0,7,1.0,0.0,2017,Spring,Red
LeeSin,Kayle,1,0,1,1.0,0.0,2017,Spring,Blue
LeeSin,Camille,1,0,1,1.0,0.0,2017,Spring,Blue
Tristana,Camille,1,0,1,1.0,0.0,2017,Spring,Blue
Gragas,Leblanc,1,0,1,1.0,0.0,2017,Spring,Red
Lucian,TahmKench,3,0,3,1.0,0.0,2017,Spring,Red
Lucian,Thresh,5,0,5,1.0,0.0,2017,Spring,Red
Graves,Kayle,1,0,1,1.0,0.0,2017,Spring,Red
Gragas,Ivern,3,1,4,0.75,0.25,2017,Spring,Blue
Graves,Nautilus,2,0,2,1.0,0.0,2017,Spring,Red
Ivern,Thresh,3,0,3,1.0,0.0,2017,Spring,Blue
Kennen,Thresh,1,0,1,1.0,0.0,2017,Spring,Blue
Lucian,Braum,5,0,5,1.0,0.0,2017,Spring,Red
Gnar,Elise,4,3,7,0.5714285714285714,0.42857142857142855,2017,Spring,Blue
Ivern,Vladimir,1,0,1,1.0,0.0,2017,Spring,Blue
Gangplank,Rumble,1,0,1,1.0,0.0,2017,Spring,Red
Rumble,Thresh,1,0,1,1.0,0.0,2017,Spring,Red
Camille,Ivern,7,1,8,0.875,0.125,2017,Spring,Blue
Ivern,Swain,1,0,1,1.0,0.0,2017,Spring,Blue
Poppy,Rengar,5,5,10,0.5,0.5,2017,Spring,Red
Shen,Gragas,3,3,6,0.5,0.5,2017,Spring,Blue
Varus,Fiddlesticks,2,0,2,1.0,0.0,2017,Spring,Red
Gragas,TahmKench,4,0,4,1.0,0.0,2017,Spring,Blue
Camille,Rengar,2,2,4,0.5,0.5,2017,Spring,Red
Graves,Viktor,3,0,3,1.0,0.0,2017,Summer,Blue
Akali,Elise,0,1,1,0.0,1.0,2017,Summer,Blue
Twitch,Braum,14,0,14,1.0,0.0,2017,Summer,Blue
Fiora,Graves,2,1,3,0.6666666666666666,0.3333333333333333,2017,Summer,Red
Khazix,Syndra,2,0,2,1.0,0.0,2017,Summer,Red
Khazix,Braum,19,0,19,1.0,0.0,2017,Summer,Red
Galio,LeeSin,4,6,10,0.4,0.6,2017,Summer,Red
LeeSin,Malzahar,3,0,3,1.0,0.0,2017,Summer,Red
Varus,Malzahar,2,0,2,1.0,0.0,2017,Summer,Red
Khazix,Orianna,1,0,1,1.0,0.0,2017,Summer,Blue
KogMaw,Thresh,13,0,13,1.0,0.0,2017,Summer,Blue
Elise,Malzahar,2,0,2,1.0,0.0,2017,Summer,Red
Caitlyn,Malzahar,3,0,3,1.0,0.0,2017,Summer,Red
Gnar,Graves,0,1,1,0.0,1.0,2017,Summer,Blue
Graves,Syndra,4,0,4,1.0,0.0,2017,Summer,Blue
Graves,Lulu,12,0,12,1.0,0.0,2017,Summer,Blue
Xayah,Lulu,10,0,10,1.0,0.0,2017,Summer,Blue
Galio,Khazix,5,9,14,0.35714285714285715,0.6428571428571429,2017,Summer,Red
Khazix,Fizz,1,0,1,1.0,0.0,2017,Summer,Red
Twitch,Karma,5,0,5,1.0,0.0,2017,Summer,Red
Graves,Orianna,1,0,1,1.0,0.0,2017,Summer,Blue
Xayah,TahmKench,5,0,5,1.0,0.0,2017,Summer,Blue
Galio,Zac,1,1,2,0.5,0.5,2017,Summer,Red
Zac,Leblanc,3,0,3,1.0,0.0,2017,Summer,Red
Zac,Thresh,13,0,13,1.0,0.0,2017,Summer,Red
Gragas,Elise,5,7,12,0.4166666666666667,0.5833333333333334,2017,Summer,Blue
Khazix,Leblanc,2,0,2,1.0,0.0,2017,Summer,Red
Khazix,Thresh,25,0,25,1.0,0.0,2017,Summer,Red
Lucian,Braum,14,0,14,1.0,0.0,2017,Summer,Blue
Elise,Camille,2,0,2,1.0,0.0,2017,Summer,Blue
Twitch,Camille,1,0,1,1.0,0.0,2017,Summer,Blue
JarvanIV,LeeSin,10,9,19,0.5263157894736842,0.47368421052631576,2017,Summer,Blue
Shen,Ivern,4,2,6,0.6666666666666666,0.3333333333333333,2017,Summer,Red
Ivern,Braum,3,0,3,1.0,0.0,2017,Summer,Red
Rumble,Zac,8,6,14,0.5714285714285714,0.42857142857142855,2017,Summer,Blue
Ashe,Bard,3,0,3,1.0,0.0,2017,Summer,Blue
JarvanIV,Khazix,2,9,11,0.18181818181818182,0.8181818181818182,2017,Summer,Red
Lucian,Karma,5,0,5,1.0,0.0,2017,Summer,Red
Jayce,Graves,2,2,4,0.5,0.5,2017,Summer,Blue
Varus,Galio,3,0,3,1.0,0.0,2017,Summer,Red
Zac,Lucian,2,0,2,1.0,0.0,2017,Summer,Blue
Zac,Lulu,11,0,11,1.0,0.0,2017,Summer,Blue
Khazix,Zyra,13,0,13,1.0,0.0,2017,Summer,Red
Kennen,Zyra,2,0,2,1.0,0.0,2017,Summer,Red
Khazix,Leblanc,1,0,1,1.0,0.0,2017,Summer,Blue
Kennen,Karma,2,0,2,1.0,0.0,2017,Summer,Red
Fiora,Ivern,1,0,1,1.0,0.0,2017,Summer,Blue
Graves,Ekko,1,0,1,1.0,0.0,2017,Summer,Red
Graves,Braum,9,0,9,1.0,0.0,2017,Summer,Red
Ivern,Blitzcrank,2,0,2,1.0,0.0,2017,Summer,Red
Galio,Warwick,1,0,1,1.0,0.0,2017,Summer,Blue
Warwick,Syndra,3,0,3,1.0,0.0,2017,Summer,Blue
Warwick,Braum,2,0,2,1.0,0.0,2017,Summer,Blue
LeeSin,Katarina,1,0,1,1.0,0.0,2017,Summer,Red
LeeSin,Viktor,1,0,1,1.0,0.0,2017,Summer,Blue
Khazix,Vladimir,1,0,1,1.0,0.0,2017,Summer,Red
KogMaw,Blitzcrank,2,0,2,1.0,0.0,2017,Summer,Red
Zac,Leblanc,1,0,1,1.0,0.0,2017,Summer,Blue
Jinx,Thresh,3,0,3,1.0,0.0,2017,Summer,Red
JarvanIV,Zac,17,5,22,0.7727272727272727,0.22727272727272727,2017,Summer,Blue
LeeSin,Zyra,24,0,24,1.0,0.0,2017,Summer,Red
Fiora,LeeSin,2,10,12,0.16666666666666666,0.8333333333333334,2017,Summer,Red
Gangplank,Gragas,1,1,2,0.5,0.5,2017,Summer,Red
Shen,Warwick,3,1,4,0.75,0.25,2017,Summer,Blue
Warwick,Taliyah,1,0,1,1.0,0.0,2017,Summer,Blue
Warwick,Rakan,6,0,6,1.0,0.0,2017,Summer,Blue
Rengar,Vladimir,1,0,1,1.0,0.0,2017,Summer,Blue
Rengar,Blitzcrank,1,0,1,1.0,0.0,2017,Summer,Blue
Twitch,Blitzcrank,1,0,1,1.0,0.0,2017,Summer,Blue
Ivern,Thresh,5,0,5,1.0,0.0,2017,Summer,Red
Ashe,Lulu,15,0,15,1.0,0.0,2017,Summer,Red
Renekton,Warwick,1,2,3,0.3333333333333333,0.6666666666666666,2017,Summer,Blue
Warwick,Orianna,2,0,2,1.0,0.0,2017,Summer,Blue
Warwick,Thresh,6,0,6,1.0,0.0,2017,Summer,Blue
Gnar,Khazix,6,1,7,0.8571428571428571,0.14285714285714285,2017,Summer,Red
Kled,LeeSin,6,5,11,0.5454545454545454,0.45454545454545453,2017,Summer,Blue
Fiora,Warwick,1,1,2,0.5,0.5,2017,Summer,Blue
Warwick,Viktor,1,0,1,1.0,0.0,2017,Summer,Blue
Kennen,Lulu,2,0,2,1.0,0.0,2017,Summer,Red
Graves,Syndra,2,0,2,1.0,0.0,2017,Summer,Red
Ashe,Blitzcrank,5,0,5,1.0,0.0,2017,Summer,Red
Shen,Warwick,1,0,1,1.0,0.0,2017,Summer,Red
Warwick,Ryze,1,0,1,1.0,0.0,2017,Summer,Red
Warwick,Blitzcrank,1,0,1,1.0,0.0,2017,Summer,Red
Warwick,Galio,2,0,2,1.0,0.0,2017,Summer,Blue
Warwick,Bard,1,0,1,1.0,0.0,2017,Summer,Blue
Kled,Ivern,1,1,2,0.5,0.5,2017,Summer,Red
Ivern,Malzahar,1,0,1,1.0,0.0,2017,Summer,Red
LeeSin,Vladimir,1,0,1,1.0,0.0,2017,Summer,Red
Gnar,Khazix,1,2,3,0.3333333333333333,0.6666666666666666,2017,Summer,Blue
Renekton,Warwick,0,1,1,0.0,1.0,2017,Summer,Red
Warwick,Leblanc,1,0,1,1.0,0.0,2017,Summer,Red
Warwick,Rakan,1,0,1,1.0,0.0,2017,Summer,Red
Caitlyn,Rakan,3,0,3,1.0,0.0,2017,Summer,Red
Gragas,Warwick,2,1,3,0.6666666666666666,0.3333333333333333,2017,Summer,Red
Warwick,Galio,3,0,3,1.0,0.0,2017,Summer,Red
Varus,Rakan,13,0,13,1.0,0.0,2017,Summer,Blue
Rumble,Ivern,0,2,2,0.0,1.0,2017,Summer,Red
Kalista,TahmKench,7,0,7,1.0,0.0,2017,Summer,Red
Rumble,Olaf,2,3,5,0.4,0.6,2017,Summer,Red
Olaf,Lucian,1,0,1,1.0,0.0,2017,Summer,Red
Olaf,Braum,3,0,3,1.0,0.0,2017,Summer,Red
Ashe,Braum,29,0,29,1.0,0.0,2017,Summer,Red
Khazix,Camille,1,0,1,1.0,0.0,2017,Summer,Blue
Kennen,Camille,2,0,2,1.0,0.0,2017,Summer,Blue
LeeSin,Zed,1,0,1,1.0,0.0,2017,Summer,Red
Gnar,Warwick,1,3,4,0.25,0.75,2017,Summer,Blue
Gnar,LeeSin,3,3,6,0.5,0.5,2017,Summer,Blue
LeeSin,Lucian,1,0,1,1.0,0.0,2017,Summer,Blue
Rumble,Hecarim,1,0,1,1.0,0.0,2017,Summer,Red
Hecarim,Ryze,1,0,1,1.0,0.0,2017,Summer,Red
Hecarim,Rakan,3,0,3,1.0,0.0,2017,Summer,Red
Khazix,Lucian,2,0,2,1.0,0.0,2017,Summer,Blue
RekSai,Ryze,1,0,1,1.0,0.0,2017,Summer,Red
Rumble,Nidalee,0,1,1,0.0,1.0,2017,Summer,Blue
Nidalee,TahmKench,2,0,2,1.0,0.0,2017,Summer,Blue
Olaf,Corki,2,0,2,1.0,0.0,2017,Summer,Blue
Khazix,Taliyah,4,0,4,1.0,0.0,2017,Summer,Blue
Aatrox,Gragas,1,1,2,0.5,0.5,2017,Summer,Red
RekSai,Katarina,1,0,1,1.0,0.0,2017,Summer,Blue
Mordekaiser,RekSai,1,0,1,1.0,0.0,2017,Summer,Red
Jayce,RekSai,2,3,5,0.4,0.6,2017,Summer,Blue
Warwick,Cassiopeia,3,0,3,1.0,0.0,2017,Summer,Red
Warwick,Braum,2,0,2,1.0,0.0,2017,Summer,Red
Tristana,Camille,1,0,1,1.0,0.0,2017,Summer,Blue
Gragas,Camille,1,0,1,1.0,0.0,2017,Summer,Red
Caitlyn,Camille,1,0,1,1.0,0.0,2017,Summer,Red
RekSai,KogMaw,1,0,1,1.0,0.0,2017,Summer,Blue
Kennen,Warwick,0,1,1,0.0,1.0,2017,Summer,Red
Warwick,Corki,1,0,1,1.0,0.0,2017,Summer,Red
Warwick,Lulu,1,0,1,1.0,0.0,2017,Summer,Red
Olaf,Corki,1,0,1,1.0,0.0,2017,Summer,Red
Camille,RekSai,6,5,11,0.5454545454545454,0.45454545454545453,2017,Summer,Blue
Khazix,Kassadin,2,0,2,1.0,0.0,2017,Summer,Red
Gragas,Hecarim,1,0,1,1.0,0.0,2017,Summer,Red
Hecarim,Corki,1,0,1,1.0,0.0,2017,Summer,Red
Hecarim,TahmKench,2,0,2,1.0,0.0,2017,Summer,Red
Olaf,Lucian,1,0,1,1.0,0.0,2017,Summer,Blue
Olaf,TahmKench,4,0,4,1.0,0.0,2017,Summer,Blue
Kalista,Alistar,18,0,18,1.0,0.0,2017,Summer,Red
LeeSin,Alistar,4,0,4,1.0,0.0,2017,Summer,Red
Jax,Gragas,2,2,4,0.5,0.5,2017,Summer,Blue
Sejuani,TahmKench,7,0,7,1.0,0.0,2017,Summer,Red
Sejuani,Leblanc,1,0,1,1.0,0.0,2017,Summer,Blue
Sejuani,Braum,27,0,27,1.0,0.0,2017,Summer,Blue
Kled,Khazix,5,8,13,0.38461538461538464,0.6153846153846154,2017,Summer,Red
Rumble,Kindred,0,1,1,0.0,1.0,2017,Summer,Red
Kindred,Galio,1,0,1,1.0,0.0,2017,Summer,Red
Kindred,Rakan,1,0,1,1.0,0.0,2017,Summer,Red
Elise,Vladimir,4,0,4,1.0,0.0,2017,Summer,Blue
Kennen,Gragas,6,4,10,0.6,0.4,2017,Summer,Red
Akali,LeeSin,1,1,2,0.5,0.5,2017,Summer,Red
Sivir,Braum,8,0,8,1.0,0.0,2017,Summer,Red
Rumble,Chogath,2,0,2,1.0,0.0,2017,Summer,Blue
Chogath,Syndra,1,0,1,1.0,0.0,2017,Summer,Blue
Sejuani,Viktor,3,0,3,1.0,0.0,2017,Summer,Red
Rumble,Chogath,0,1,1,0.0,1.0,2017,Summer,Red
Chogath,Vladimir,1,0,1,1.0,0.0,2017,Summer,Red
Chogath,Rakan,2,0,2,1.0,0.0,2017,Summer,Red
JarvanIV,Kayn,1,2,3,0.3333333333333333,0.6666666666666666,2017,Summer,Blue
Kayn,Syndra,1,0,1,1.0,0.0,2017,Summer,Blue
Kayn,Thresh,5,0,5,1.0,0.0,2017,Summer,Blue
JarvanIV,Warwick,3,1,4,0.75,0.25,2017,Summer,Blue
Camille,Sejuani,6,9,15,0.4,0.6,2017,Summer,Red
Xayah,Braum,26,0,26,1.0,0.0,2017,Summer,Red
Varus,Alistar,13,0,13,1.0,0.0,2017,Summer,Blue
Renekton,Sejuani,4,5,9,0.4444444444444444,0.5555555555555556,2017,Summer,Red
Sejuani,Syndra,1,0,1,1.0,0.0,2017,Summer,Red
Chogath,Khazix,7,0,7,1.0,0.0,2017,Summer,Blue
Maokai,Talon,1,0,1,1.0,0.0,2017,Summer,Blue
Chogath,Galio,1,0,1,1.0,0.0,2017,Summer,Blue
Chogath,Taric,3,0,3,1.0,0.0,2017,Summer,Blue
Elise,Talon,1,0,1,1.0,0.0,2017,Summer,Blue
KogMaw,Sejuani,1,0,1,1.0,0.0,2017,Summer,Blue
Chogath,Cassiopeia,1,0,1,1.0,0.0,2017,Summer,Red
Chogath,Thresh,6,0,6,1.0,0.0,2017,Summer,Red
Maokai,Orianna,1,0,1,1.0,0.0,2017,Summer,Blue
Maokai,TahmKench,2,0,2,1.0,0.0,2017,Summer,Blue
Sejuani,Syndra,1,0,1,1.0,0.0,2017,Summer,Blue
Jax,Maokai,0,3,3,0.0,1.0,2017,Summer,Red
Chogath,Jayce,1,0,1,1.0,0.0,2017,Summer,Blue
Chogath,Lulu,1,0,1,1.0,0.0,2017,Summer,Blue
Maokai,Trundle,2,0,2,1.0,0.0,2017,Summer,Blue
Kalista,Trundle,6,0,6,1.0,0.0,2017,Summer,Blue
Gnar,Sejuani,10,10,20,0.5,0.5,2017,Summer,Blue
Gnar,Chogath,3,2,5,0.6,0.4,2017,Summer,Blue
Chogath,Alistar,4,0,4,1.0,0.0,2017,Summer,Blue
Sejuani,Vladimir,1,0,1,1.0,0.0,2017,Summer,Blue
Sejuani,Trundle,6,0,6,1.0,0.0,2017,Summer,Blue
Caitlyn,Trundle,8,0,8,1.0,0.0,2017,Summer,Blue
Sejuani,Jayce,4,0,4,1.0,0.0,2017,Summer,Blue
Elise,Jayce,1,0,1,1.0,0.0,2017,Summer,Blue
Elise,Alistar,16,0,16,1.0,0.0,2017,Summer,Blue
Maokai,Chogath,0,1,1,0.0,1.0,2017,Summer,Red
Lucian,Alistar,2,0,2,1.0,0.0,2017,Summer,Blue
JarvanIV,Trundle,1,0,1,1.0,0.0,2017,Summer,Red
Kalista,Trundle,5,0,5,1.0,0.0,2017,Summer,Red
Camille,JarvanIV,3,2,5,0.6,0.4,2017,Summer,Blue
Rumble,Gragas,4,2,6,0.6666666666666666,0.3333333333333333,2017,Summer,Blue
Gragas,Trundle,5,0,5,1.0,0.0,2017,Summer,Blue
Maokai,Galio,2,0,2,1.0,0.0,2017,Summer,Red
Maokai,Braum,7,0,7,1.0,0.0,2017,Summer,Red
Maokai,Cassiopeia,1,0,1,1.0,0.0,2017,Summer,Blue
Elise,Kayn,1,0,1,1.0,0.0,2017,Summer,Blue
